question,answer,option,gt_option
Daniel grabbed the football. John grabbed the apple. John went to the office. John journeyed to the bathroom. John discarded the apple there. Where was the apple before the bathroom?,office,a)kitchen b)garden c)bathroom d)office e)hallway f)baths g)beds h)livingroom i)bedroom j)desk ,d
John went back to the bedroom. John went back to the garden. Sandra took the football. Sandra travelled to the garden. Sandra journeyed to the bedroom. Where was the football before the bedroom?,garden,a)kitchen b)bathroom c)hallway d)garden e)office f)baths g)beds h)livingroom i)bedroom j)desk ,d
Sandra got the football. Daniel travelled to the kitchen. Sandra moved to the hallway. Sandra went to the kitchen. Sandra discarded the football. Where was the football before the kitchen?,hallway,a)kitchen b)garden c)bathroom d)office e)baths f)beds g)livingroom h)bedroom i)hallway j)desk ,i
John got the apple. Daniel travelled to the office. Mary journeyed to the bedroom. Mary went to the office. Mary discarded the milk. Where was the milk before the office?,bedroom,a)kitchen b)bathroom c)hallway d)office e)baths f)beds g)livingroom h)bedroom i)garden j)desk ,h
Daniel took the apple. John went back to the bathroom. John travelled to the bedroom. John moved to the office. John discarded the football. Where was the football before the office?,bedroom,a)kitchen b)bathroom c)hallway d)office e)baths f)bedroom g)beds h)livingroom i)garden j)desk ,f
Mary picked up the football. Sandra journeyed to the kitchen. Daniel journeyed to the hallway. Daniel journeyed to the bathroom. Daniel put down the apple. Where was the apple before the bathroom?,hallway,a)hallway b)kitchen c)garden d)bathroom e)office f)baths g)beds h)livingroom i)bedroom j)desk ,a
Sandra picked up the football. Daniel moved to the hallway. Daniel grabbed the milk. Daniel journeyed to the office. Daniel went to the bathroom. Where was the milk before the bathroom?,office,a)office b)kitchen c)garden d)bathroom e)hallway f)baths g)beds h)livingroom i)bedroom j)desk ,a
John picked up the apple. Mary journeyed to the office. Daniel went back to the office. Daniel went back to the bedroom. Daniel put down the football there. Where was the football before the bedroom?,office,a)kitchen b)garden c)bathroom d)hallway e)office f)baths g)beds h)livingroom i)bedroom j)desk ,e
Mary discarded the milk. Mary travelled to the bathroom. Sandra moved to the bathroom. Sandra journeyed to the kitchen. Sandra left the milk. Where was the milk before the kitchen?,bathroom,a)kitchen b)garden c)hallway d)office e)baths f)beds g)livingroom h)bathroom i)bedroom j)desk ,h
Daniel journeyed to the kitchen. John went back to the hallway. John travelled to the hallway. John journeyed to the kitchen. John discarded the football. Where was the football before the kitchen?,hallway,a)kitchen b)garden c)bathroom d)office e)hallway f)baths g)beds h)livingroom i)bedroom j)desk ,e
John went back to the kitchen. Sandra went to the bedroom. Mary went to the garden. Mary went back to the office. Mary dropped the apple. Where was the apple before the office?,garden,a)kitchen b)bathroom c)hallway d)garden e)office f)baths g)beds h)livingroom i)bedroom j)desk ,d
John moved to the bathroom. Sandra picked up the milk. Sandra went to the office. Sandra travelled to the bathroom. Sandra discarded the milk. Where was the milk before the bathroom?,office,a)kitchen b)garden c)bathroom d)hallway e)baths f)beds g)livingroom h)bedroom i)desk j)office ,j
John went back to the garden. Mary left the football. Sandra travelled to the garden. Sandra travelled to the bathroom. Sandra left the apple. Where was the apple before the bathroom?,garden,a)kitchen b)bathroom c)hallway d)office e)baths f)garden g)beds h)livingroom i)bedroom j)desk ,f
Mary got the football. John moved to the office. John journeyed to the garden. John travelled to the office. John put down the milk. Where was the milk before the office?,garden,a)kitchen b)bathroom c)hallway d)office e)baths f)beds g)livingroom h)garden i)bedroom j)desk ,h
John went back to the office. Sandra went back to the bathroom. Sandra went to the hallway. John travelled to the office. Sandra put down the apple. Where was the apple before the hallway?,bathroom,a)baths b)livingroom c)hallway d)office e)garden f)bathroom g)beds h)table i)kitchen j)desk ,f
Daniel went back to the bedroom. Daniel went to the bedroom. Daniel went to the kitchen. Daniel journeyed to the bedroom. Daniel left the milk. Where was the milk before the bedroom?,kitchen,a)bedroom b)bathroom c)hallway d)office e)baths f)kitchen g)beds h)livingroom i)garden j)desk ,f
John went back to the bathroom. Sandra went back to the bedroom. John travelled to the garden. John went to the office. John left the milk. Where was the milk before the office?,garden,a)kitchen b)garden c)bathroom d)hallway e)office f)baths g)beds h)livingroom i)bedroom j)desk ,b
John went back to the kitchen. Sandra went to the bedroom. Mary travelled to the bathroom. Mary went to the garden. Mary dropped the apple. Where was the apple before the garden?,bathroom,a)kitchen b)garden c)hallway d)bathroom e)office f)baths g)beds h)livingroom i)bedroom j)desk ,d
Sandra travelled to the hallway. Sandra left the football. John went back to the hallway. John moved to the garden. John discarded the milk. Where was the milk before the garden?,hallway,a)kitchen b)hallway c)garden d)bathroom e)office f)baths g)beds h)livingroom i)bedroom j)desk ,b
Daniel moved to the office. Mary went back to the bathroom. Mary picked up the milk. Mary journeyed to the kitchen. Mary went to the garden. Where was the milk before the garden?,kitchen,a)bedroom b)bathroom c)hallway d)kitchen e)office f)baths g)beds h)livingroom i)garden j)desk ,d
Mary went back to the kitchen. Daniel left the milk. John went to the bedroom. John went back to the office. John dropped the football. Where was the football before the office?,bedroom,a)kitchen b)bathroom c)hallway d)office e)baths f)beds g)livingroom h)bedroom i)garden j)desk ,h
Sandra discarded the milk there. John took the apple. Daniel got the football. Daniel travelled to the office. Daniel journeyed to the bedroom. Where was the football before the bedroom?,office,a)kitchen b)garden c)bathroom d)office e)hallway f)baths g)beds h)livingroom i)bedroom j)desk ,d
John went back to the bedroom. Sandra journeyed to the hallway. Mary moved to the garden. Mary moved to the office. Mary put down the apple. Where was the apple before the office?,garden,a)kitchen b)bathroom c)hallway d)office e)baths f)garden g)beds h)livingroom i)bedroom j)desk ,f
Daniel moved to the garden. Mary took the apple. Mary went to the bedroom. Mary went back to the garden. Mary discarded the apple. Where was the apple before the garden?,bedroom,a)kitchen b)bathroom c)hallway d)bedroom e)office f)baths g)beds h)livingroom i)garden j)desk ,d
John moved to the bedroom. Mary took the football there. John took the apple. John journeyed to the garden. John moved to the bathroom. Where was the apple before the bathroom?,garden,a)kitchen b)bathroom c)hallway d)office e)baths f)beds g)livingroom h)garden i)bedroom j)desk ,h
Daniel put down the milk. Sandra journeyed to the bathroom. Daniel went to the bedroom. Daniel went back to the office. Daniel dropped the milk. Where was the milk before the office?,bedroom,a)kitchen b)bathroom c)hallway d)office e)baths f)beds g)livingroom h)garden i)desk j)bedroom ,j
Sandra journeyed to the kitchen. Daniel got the apple. Sandra journeyed to the bathroom. Sandra journeyed to the kitchen. Sandra put down the milk. Where was the milk before the kitchen?,bathroom,a)kitchen b)garden c)hallway d)office e)baths f)beds g)livingroom h)bedroom i)desk j)bathroom ,j
Mary travelled to the office. John put down the milk. Daniel went back to the bathroom. Daniel moved to the bedroom. Daniel dropped the football. Where was the football before the bedroom?,bathroom,a)bathroom b)kitchen c)garden d)hallway e)office f)baths g)beds h)livingroom i)bedroom j)desk ,a
Mary journeyed to the kitchen. John got the football there. John picked up the football. John travelled to the garden. John journeyed to the office. Where was the football before the office?,garden,a)kitchen b)bathroom c)hallway d)office e)baths f)beds g)livingroom h)garden i)bedroom j)desk ,h
Mary picked up the milk. John went back to the bathroom. Mary grabbed the milk. Mary went back to the office. Mary went to the kitchen. Where was the milk before the kitchen?,office,a)beds b)livingroom c)kitchen d)hallway e)bathroom f)baths g)table h)garden i)bedroom j)desk ,k
John journeyed to the garden. Sandra grabbed the football there. Sandra went back to the garden. Sandra moved to the kitchen. Sandra discarded the football there. Where was the football before the kitchen?,garden,a)kitchen b)bathroom c)hallway d)office e)baths f)garden g)beds h)livingroom i)bedroom j)desk ,f
Daniel moved to the garden. Mary took the apple. Mary took the apple. Mary went to the bedroom. Mary went back to the garden. Where was the apple before the garden?,bedroom,a)kitchen b)bedroom c)bathroom d)hallway e)office f)baths g)beds h)livingroom i)garden j)desk ,b
Mary moved to the bathroom. John went back to the garden. Mary journeyed to the bedroom. Mary travelled to the garden. Mary left the milk. Where was the milk before the garden?,bedroom,a)kitchen b)bedroom c)bathroom d)hallway e)office f)baths g)beds h)livingroom i)garden j)desk ,b
Sandra travelled to the office. Sandra went to the kitchen. John journeyed to the office. Sandra went to the office. Sandra discarded the milk. Where was the milk before the office?,kitchen,a)bedroom b)bathroom c)hallway d)office e)baths f)beds g)kitchen h)livingroom i)garden j)desk ,g
Daniel moved to the office. Mary went back to the kitchen. Daniel travelled to the garden. Daniel journeyed to the bedroom. Daniel dropped the milk. Where was the milk before the bedroom?,garden,a)kitchen b)bathroom c)hallway d)garden e)office f)baths g)beds h)livingroom i)bedroom j)desk ,d
Daniel went back to the bedroom. Daniel went to the bedroom. Daniel went to the kitchen. Daniel journeyed to the bedroom. Daniel left the milk. Where was the milk before the bedroom?,kitchen,a)bedroom b)bathroom c)hallway d)office e)baths f)beds g)livingroom h)kitchen i)garden j)desk ,h
John grabbed the football. John moved to the kitchen. John went back to the garden. Sandra got the apple. John left the football. Where was the football before the garden?,kitchen,a)bedroom b)bathroom c)kitchen d)hallway e)office f)baths g)beds h)livingroom i)garden j)desk ,c
John grabbed the apple. Daniel grabbed the apple. Mary took the football. Mary travelled to the office. Mary went to the bathroom. Where was the football before the bathroom?,office,a)kitchen b)garden c)bathroom d)hallway e)baths f)beds g)office h)livingroom i)bedroom j)desk ,g
Mary grabbed the apple. Daniel took the apple. Sandra travelled to the hallway. Sandra went back to the kitchen. Sandra put down the football. Where was the football before the kitchen?,hallway,a)kitchen b)garden c)bathroom d)office e)baths f)hallway g)beds h)livingroom i)bedroom j)desk ,f
John went back to the garden. Mary left the football. Mary went back to the kitchen. Mary went back to the office. Mary dropped the milk. Where was the milk before the office?,kitchen,a)bedroom b)kitchen c)bathroom d)hallway e)office f)baths g)beds h)livingroom i)garden j)desk ,b
Mary moved to the bathroom. John went back to the garden. Mary journeyed to the bedroom. Mary travelled to the garden. Mary left the milk. Where was the milk before the garden?,bedroom,a)kitchen b)bathroom c)hallway d)office e)baths f)beds g)bedroom h)livingroom i)garden j)desk ,g
Mary took the football. Daniel went to the garden. Daniel went to the bedroom. Daniel travelled to the kitchen. Daniel discarded the apple. Where was the apple before the bedroom?,garden,a)baths b)livingroom c)hallway d)office e)bathroom f)beds g)table h)garden i)kitchen j)desk ,h
John picked up the apple. Mary journeyed to the office. Daniel went to the garden. Daniel journeyed to the office. Daniel put down the football there. Where was the football before the office?,garden,a)kitchen b)bathroom c)hallway d)office e)baths f)beds g)garden h)livingroom i)bedroom j)desk ,g
Sandra travelled to the bathroom. Daniel went to the kitchen. John journeyed to the office. John went back to the bathroom. John dropped the milk there. Where was the milk before the bathroom?,office,a)kitchen b)office c)garden d)bathroom e)hallway f)baths g)beds h)livingroom i)bedroom j)desk ,b
John went back to the bathroom. Daniel grabbed the football. Daniel travelled to the hallway. John left the milk there. Daniel travelled to the bathroom. Where was the football before the bathroom?,hallway,a)beds b)table c)baths d)office e)bathroom f)garden g)bedroom h)livingroom i)kitchen j)desk ,k
Sandra picked up the football. Daniel went back to the bedroom. Daniel journeyed to the kitchen. Daniel went to the hallway. Daniel dropped the milk. Where was the milk before the hallway?,kitchen,a)bedroom b)bathroom c)kitchen d)hallway e)office f)baths g)beds h)livingroom i)garden j)desk ,c
Mary went back to the hallway. Daniel moved to the office. John moved to the bedroom. John moved to the kitchen. John left the football. Where was the football before the kitchen?,bedroom,a)kitchen b)bathroom c)bedroom d)hallway e)office f)baths g)beds h)livingroom i)garden j)desk ,c
John went back to the hallway. Sandra went back to the office. Sandra travelled to the hallway. Sandra went to the office. Sandra left the apple. Where was the apple before the office?,hallway,a)kitchen b)garden c)hallway d)bathroom e)office f)baths g)beds h)livingroom i)bedroom j)desk ,c
Daniel left the milk. Mary moved to the office. Mary travelled to the bathroom. Mary went back to the garden. Mary left the apple. Where was the apple before the garden?,bathroom,a)bathroom b)kitchen c)garden d)hallway e)office f)baths g)beds h)livingroom i)bedroom j)desk ,a
John went to the hallway. Sandra went to the kitchen. Daniel picked up the milk there. Daniel travelled to the bathroom. Daniel went to the hallway. Where was the milk before the hallway?,bathroom,a)kitchen b)garden c)bathroom d)hallway e)office f)baths g)beds h)livingroom i)bedroom j)desk ,c
Mary got the football. John journeyed to the garden. Daniel grabbed the milk there. Daniel went back to the office. Daniel moved to the bedroom. Where was the milk before the bedroom?,office,a)kitchen b)garden c)bathroom d)hallway e)baths f)beds g)livingroom h)bedroom i)desk j)office ,j
John picked up the football there. John travelled to the bathroom. John moved to the kitchen. Daniel went to the hallway. John put down the football. Where was the football before the kitchen?,bathroom,a)kitchen b)garden c)hallway d)office e)baths f)beds g)livingroom h)bathroom i)bedroom j)desk ,h
Sandra moved to the hallway. Daniel travelled to the hallway. John went back to the office. John went back to the bedroom. John discarded the milk. Where was the milk before the bedroom?,office,a)beds b)livingroom c)kitchen d)hallway e)bathroom f)baths g)table h)garden i)bedroom j)desk ,k
Mary picked up the milk. Mary travelled to the bedroom. Mary picked up the football. Mary went to the bedroom. Mary went back to the office. Where was the football before the office?,bedroom,a)kitchen b)bathroom c)bedroom d)hallway e)office f)baths g)beds h)livingroom i)garden j)desk ,c
Daniel left the milk. John took the milk. John went back to the bathroom. John went to the office. John discarded the milk. Where was the milk before the office?,bathroom,a)kitchen b)garden c)hallway d)office e)baths f)beds g)livingroom h)bedroom i)desk j)bathroom ,j
Sandra went to the garden. Sandra got the football. Sandra went to the office. Sandra went to the hallway. Sandra left the football. Where was the football before the hallway?,office,a)kitchen b)garden c)bathroom d)hallway e)baths f)beds g)livingroom h)bedroom i)desk j)office ,j
Mary went back to the bathroom. Daniel got the football. Sandra went back to the bathroom. Sandra went back to the kitchen. Sandra dropped the apple there. Where was the apple before the kitchen?,bathroom,a)kitchen b)garden c)hallway d)office e)baths f)beds g)livingroom h)bathroom i)bedroom j)desk ,h
Sandra discarded the apple. Sandra travelled to the office. Sandra moved to the office. Sandra moved to the kitchen. Sandra put down the apple. Where was the apple before the kitchen?,office,a)kitchen b)garden c)bathroom d)hallway e)baths f)office g)beds h)livingroom i)bedroom j)desk ,f
Daniel travelled to the bathroom. Sandra travelled to the bedroom. Daniel journeyed to the hallway. Daniel went back to the bedroom. Daniel discarded the milk. Where was the milk before the bedroom?,hallway,a)kitchen b)garden c)hallway d)bathroom e)office f)baths g)beds h)livingroom i)bedroom j)desk ,c
Sandra went back to the bathroom. Sandra moved to the bathroom. Sandra went to the garden. Sandra went back to the bathroom. Sandra put down the football. Where was the football before the bathroom?,garden,a)beds b)livingroom c)kitchen d)office e)hallway f)baths g)table h)bathroom i)bedroom j)desk ,k
Mary went back to the garden. Sandra journeyed to the garden. Daniel picked up the apple. Daniel moved to the office. Daniel journeyed to the bedroom. Where was the apple before the bedroom?,office,a)kitchen b)garden c)bathroom d)hallway e)baths f)beds g)livingroom h)bedroom i)office j)desk ,i
Sandra travelled to the bathroom. Mary moved to the bedroom. Daniel went back to the kitchen. Daniel moved to the garden. Daniel put down the milk. Where was the milk before the garden?,kitchen,a)bedroom b)bathroom c)hallway d)office e)baths f)beds g)livingroom h)garden i)kitchen j)desk ,i
Daniel journeyed to the garden. Sandra travelled to the hallway. John travelled to the bedroom. John travelled to the office. John dropped the milk there. Where was the milk before the office?,bedroom,a)kitchen b)bathroom c)bedroom d)hallway e)office f)baths g)beds h)livingroom i)garden j)desk ,c
Mary left the apple. Mary moved to the hallway. Daniel went to the bedroom. Daniel moved to the kitchen. Daniel left the football. Where was the football before the kitchen?,bedroom,a)bedroom b)kitchen c)bathroom d)hallway e)office f)baths g)beds h)livingroom i)garden j)desk ,a
Mary went back to the office. Sandra took the apple. John moved to the garden. John travelled to the bedroom. John dropped the football. Where was the football before the bedroom?,garden,a)garden b)kitchen c)bathroom d)hallway e)office f)baths g)beds h)livingroom i)bedroom j)desk ,a
Mary went to the bedroom. Mary got the apple. Daniel moved to the bathroom. Daniel moved to the bedroom. Daniel dropped the football. Where was the football before the bedroom?,bathroom,a)beds b)livingroom c)kitchen d)office e)hallway f)baths g)table h)garden i)bedroom j)desk ,k
Sandra moved to the bedroom. Sandra left the milk. Daniel got the milk. Daniel went to the kitchen. Daniel went back to the garden. Where was the milk before the garden?,kitchen,a)bedroom b)kitchen c)bathroom d)hallway e)office f)baths g)beds h)livingroom i)garden j)desk ,b
Mary put down the apple. Sandra picked up the apple there. Daniel went back to the garden. Daniel went to the bedroom. Daniel left the apple. Where was the apple before the bedroom?,garden,a)kitchen b)bathroom c)hallway d)office e)baths f)beds g)livingroom h)bedroom i)garden j)desk ,i
Sandra went back to the bathroom. Sandra moved to the bathroom. Sandra journeyed to the bathroom. Sandra journeyed to the office. Sandra put down the apple. Where was the apple before the office?,bathroom,a)beds b)livingroom c)kitchen d)office e)hallway f)baths g)table h)garden i)bedroom j)desk ,k
John picked up the apple. Mary journeyed to the office. Daniel went to the garden. Daniel journeyed to the office. Daniel left the apple there. Where was the apple before the office?,garden,a)beds b)livingroom c)kitchen d)office e)hallway f)baths g)table h)bathroom i)bedroom j)desk ,k
